userHash,beginTime,latitude,month,location,label
849d300fa996d5e343e70de7d1c9b935,2020-12-06 17:08:47,24.99,12,台北,0
84a2569c22afd01551dfefd36d029c54,2020-12-19 08:26:06,25.02,12,台北,1
84af0ba730b0330f94e0c4513d827d6f,2020-01-22 14:21:54,25.08,1,台北,1
84bdd81dbcc7242ccd31dfffe010bc96,2020-10-23 07:05:01,1.54,10,高雄,0
84cd76f68df65c882f605e663966f26c,2020-04-13 18:50:35,25.05,4,台北,1
84ceb35d9364d6dcc29f86aa2791ce45,2020-12-27 06:28:54,24.82,12,台北,0
84d52980994bb5ee99f6b36890069971,2020-09-25 19:52:03,25.09,9,台北,1
84dc71a6a6fde6fbda0908083054be65,2020-05-13 21:23:39,25.09,5,台北,1
84f33ba317e4d09c456abd47b501e79d,2020-09-22 21:35:27,25.02,9,台北,0
84fcee48f663cdf9b5ffdee5090b64c3,2020-11-12 19:37:51,24.1,11,線上,0
84fd2c6a442d9b5a1bfb308b47c8e20d,2020-09-20 19:23:03,34.14,9,台北,0
84ff5d0a4a82da4030cd65f13c025ca4,2020-08-05 08:51:21,25.05,8,台北,1
850e93d166c298bbc0c9131a0ede3af3,2020-08-28 21:11:38,24.15,8,線上,1
851373933d2eed6245ee5bd20bf2034b,2020-12-19 20:29:10,24.87,12,台北,0
85144ebccc60caea77b96f78502c4fa5,2020-11-23 20:13:58,24.99,11,台北,0
85149a103656e3bf2713fb52701820b8,2020-02-14 09:05:21,25.05,2,台北,1
8541658f36cd2bbdde1322ee8ee7064e,2020-09-25 18:47:20,23.02,9,高雄,1
8545645a3a45a487e3a6c2ebeb9405e5,2020-06-03 05:51:07,24.22,6,線上,0
8547700f902d57ba37c924a420cbdb85,2020-11-09 19:07:34,25.0,11,台北,0
8564b7ea56b70c8c63104dfab6299f36,2020-12-12 20:27:31,25.05,12,台北,0
85738db0006316ec3cc8efe7748738a3,2020-05-31 20:07:55,25.07,5,台北,1
85848793c31e648cb86af7b24137baf7,2020-09-30 20:08:39,25.0,9,台北,0
858c44f637a476766165a3f7bc97ae0f,2020-11-04 19:39:55,25.13,11,台北,1
8596f38f018d76b2a5d4b6af517b3ed2,2020-10-25 14:51:40,24.94,10,台北,1
85b226f8e90e14eee78c4c7b8aeff6ac,2020-09-19 18:25:02,25.04,9,台北,0
85bc231deb33dbc4ff2ef679d2ef4036,2020-12-26 17:58:07,23.48,12,線上,1
85c9861365b6a29ad61429f70a0b6737,2020-08-22 18:26:19,24.96,8,台北,1
85d7e915e386e79a8c3f3abdec144335,2020-06-21 11:29:35,33.88,6,台北,0
85ddcbfb5b91aa15c58728a61e2b6098,2020-12-28 20:56:12,23.9,12,線上,1
85e118f754c2c50afc99f8b452f03988,2020-09-07 13:57:15,24.21,9,線上,1
85ee880a65dc82ef580089faa2db9616,2020-09-30 08:32:45,25.05,9,台北,0
85f6dcddd753f844a5b53c4fb1d4972d,2020-03-03 16:59:49,25.14,3,台北,0
85f786bccf7cba888dc867d48960091e,2020-12-27 07:18:14,24.9,12,台北,1
85fbe153d6f5f8a57ccb834a281e6db5,2020-11-24 21:10:19,25.02,11,台北,1
85ff4cb9de807c9bd1e9202bd06e9004,2020-03-10 17:20:26,22.98,3,高雄,0
860679a5721ffe102dc5f7224c4967e0,2020-02-15 13:28:27,25.0,2,台北,0
8607253153357494db43d752744a00e9,2020-11-26 13:48:32,25.18,11,台北,1
86197eb6f9d5a47f993480d53422e7b8,2020-11-15 17:06:46,25.1,11,台北,1
864e26c48b04aca4ea0bfe48d96abe78,2020-12-03 06:13:12,32.05,12,台北,1
8650f50b2103f72a7c433225a8acc8f8,2020-09-30 21:40:18,25.13,9,台北,0
865123202cd8d66cbfa6f294b3f36796,2020-11-29 21:35:41,24.97,11,台北,1
865b5d9fbe4883d87d99613b4c378eb5,2020-08-14 02:01:47,24.15,8,線上,1
865ef717b1ce99d06a1f584cf9d6c9b5,2020-10-09 06:57:20,25.05,10,台北,0
8660226864e86efd45fce5bb60709c7c,2020-07-25 17:12:38,22.61,7,高雄,1
8662de6c926d6d3fdb6183bd56feadb4,2020-07-03 16:28:14,25.07,7,台北,1
86843764df643156cf2b60b6f36918a0,2020-04-21 18:41:46,22.71,4,高雄,1
8696a2d6730c0f2fa4f18f6b3b39763d,2020-12-28 14:44:52,25.08,12,台北,0
86bb5b2998806cd166d74493f4564224,2020-06-08 20:17:30,24.11,6,線上,0
86bfc4eeffd3faa9853860a3a216dfd4,2020-11-28 16:19:02,23.61,11,線上,0
86d097033c4800d52acd65bc384bbd20,2020-12-31 15:13:21,25.05,12,台北,0
86ed0357b56b95986a91d2dfdf6cdec0,2020-11-01 09:56:05,24.21,11,線上,1
86f44d254bf4f30b3602c27ada2bd3d8,2020-11-28 07:41:49,25.06,11,台北,0
87014433bb7519ec36472bcca6788c83,2020-09-29 09:28:19,24.0,9,線上,0
8702b52cf9f52fc89ba7c5b3b780b336,2020-11-15 06:53:51,25.04,11,台北,0
8707339256a10127bb5788c56caec91c,2020-11-24 20:22:36,25.06,11,台北,1
8715338c829b37d4b2a7a3177807eee9,2020-11-06 21:14:59,23.49,11,線上,1
871a0481b782c665e4cfbdd3b96edb74,2020-09-08 06:53:34,24.99,9,台北,0
874f57976d125acf46b3a3f7f3d37253,2020-06-03 18:35:20,24.98,6,台北,0
87719a35463fff6ac1764e1dae772f3c,2020-08-07 22:20:36,25.03,8,台北,0
8773397050aabb52441d9a5e62227f62,2020-11-13 17:44:24,23.29,11,線上,1
878661c7faa83aeb3fed4f328f4d5557,2020-06-04 18:22:31,22.75,6,高雄,1
87898e89fb5111f09afd80f0c11dce23,2020-10-27 22:48:40,23.12,10,高雄,0
879270cc0e280bd6897ae68682396997,2020-12-25 09:45:53,24.95,12,台北,0
87a25ccc27db2bf9cc1638a47b3061e6,2020-11-10 20:31:05,24.68,11,台北,0
87aab0594edcc3bf73d6ef6ad91e9c16,2020-10-02 16:19:56,25.08,10,台北,1
87b2a7e72039df7f5800b4823b5be772,2020-12-03 20:27:37,24.12,12,線上,1
87b3753353d9f0aac9a4dbe8733ae66c,2020-07-18 15:15:26,24.4,7,線上,1
87cb675b35841b80c167a0f36bb48770,2020-01-05 20:28:23,25.04,1,台北,1
87d1e8e817c9abb44fe65679443ea3fe,2020-11-27 20:31:08,25.06,11,台北,1
87db3fff52f5e6f8f0505c6875c5eb52,2020-11-04 12:37:25,25.07,11,台北,0
87f62f2955704811e0aaf835d2020027,2020-08-04 20:27:21,25.02,8,台北,1
882570822dc89e9244a598e67d9690b8,2020-03-20 13:43:48,24.08,3,線上,1
8829fc3d8c523d1924e34e703d657145,2020-08-28 19:02:34,25.17,8,台北,1
882c5756ce4b5a9d16dce2463315ef81,2020-05-23 21:40:11,24.14,5,線上,1
88476ba1cb4cfaf379741b1c545dba88,2020-07-10 20:45:50,22.99,7,高雄,1
884ba31728d3b8c3abf644762e2ba1bf,2020-11-11 18:33:45,25.18,11,台北,1
8855f3ba5c77d6d91400372351a5b5d4,2020-11-03 12:47:42,24.11,11,線上,1
88705db55fa7fa9649bdd1b75c690709,2020-11-24 16:41:34,25.06,11,台北,0
88718a66b9186cc85cab5a8dc6a4e1c2,2020-09-16 06:17:08,22.78,9,高雄,1
88909db20b52c442e11da2211dec7284,2020-12-01 17:42:31,23.09,12,高雄,0
88a00fd59844cb4aa655c50d975ec1d8,2020-11-04 08:41:57,25.04,11,台北,1
88b9262f5b257ab49942e3edc07128cd,2020-12-15 15:22:08,22.53,12,高雄,0
88bde5070259159203a6d6424602160d,2020-11-21 20:18:54,24.26,11,線上,0
88c48a0f95a19d907fa5158d88bdf719,2020-08-23 15:42:02,25.06,8,台北,1
88c6d1f35a41f64365d169b23c80e1d5,2020-11-10 18:53:44,25.05,11,台北,1
88c6e154d50a841aff9312e526481285,2020-10-05 20:41:20,23.02,10,高雄,0
88d57142f785264175ce1b23a26a9609,2020-11-26 08:35:48,25.04,11,台北,0
88d99d2823da08efe997203756bc321d,2020-06-26 17:57:44,23.68,6,線上,1
88db04547508cc5db75f98e3e4429efd,2020-10-22 12:23:08,25.01,10,台北,0
88e04ff5e334ae276c12a3702275b8a0,2020-10-19 07:12:47,25.01,10,台北,1
88f2c86c31cb33dd9c238d87bbd23463,2020-06-01 14:14:00,25.05,6,台北,1
88fb68273a5bc8f23f143ab298667651,2020-07-19 18:49:48,25.06,7,台北,1
88fb75d8fc4ff71bfe25a1121c01e2be,2020-09-13 07:54:50,22.3,9,高雄,0
88fedba727289b4567fb11dc7585bd10,2020-04-11 07:10:36,24.21,4,線上,0
890855aae34166c0781f599f13131958,2020-12-21 06:40:20,24.87,12,台北,1
890e5724bfad78b743077d74ebea697e,2020-12-10 20:43:04,24.84,12,台北,1
890fb1e6f371730c78843198b424e11f,2020-12-21 14:15:37,25.04,12,台北,0
8911155ddae1cec8b555885b23bb2729,2020-12-15 16:10:39,24.12,12,線上,1
891c3e7559f14f3ff1f3c264a9f38f57,2020-11-26 21:54:21,23.49,11,線上,0
8921e2bef4c2efe7afcf5505360a9e87,2020-07-30 19:53:16,24.82,7,台北,1
8922a0955cfb7c7b3d016947a9b9762d,2020-12-31 14:19:54,24.99,12,台北,0
89272874f42f7c047221a08fae390d5e,2020-05-28 19:37:35,23.99,5,線上,1
892a9729c95a4c64cb4469d44278e045,2020-12-27 06:22:55,24.82,12,台北,0
893aa4421098cc975c696ddce06d2660,2020-12-17 16:02:16,22.81,12,高雄,1
893dc9ccf3b17d4a916e51ff0234a115,2020-12-10 12:17:34,25.05,12,台北,0
8941b6358374d2928d1cc09ce9f528bb,2020-03-09 20:03:14,25.01,3,台北,1
8943bf57de78f9ba848aa7df9054844d,2020-10-21 18:35:28,25.0,10,台北,1
894547f26cadd59c2573cc3fb5113f4a,2020-01-16 05:24:47,24.87,1,台北,0
89505e5899e6d922f0f9ffea56fbd585,2020-12-26 16:58:32,22.68,12,高雄,0
8953dc6756d80e0bb4f0e962c00670b1,2020-08-17 18:41:34,23.58,8,線上,0
8974ea9eb997ef99504eba038f647411,2020-12-27 06:54:18,24.82,12,台北,0
897f419a3224a5db088c9e89ae4ace3f,2020-12-31 19:29:46,22.63,12,高雄,0
8982396a1168bcdb418c5759298c65c8,2020-11-23 20:31:23,25.04,11,台北,0
89841c77f5850ea142dc0ff807390c88,2020-01-10 20:17:49,25.01,1,台北,1
89a891f6ef80d10ca7d8c39c821025cc,2020-11-30 20:14:58,25.09,11,台北,0
89b9f7084da2d572293bf248f13beb56,2020-06-02 17:23:17,23.03,6,高雄,1
89bd17450fa86aea8bac97ad4a603a5d,2020-12-08 11:46:21,37.31,12,台北,0
89c0a55764a7461e1d64f7ccb655001c,2020-12-31 18:37:21,23.15,12,高雄,0
89c5f61b53d62ac35772439cc10de13d,2020-08-06 21:06:19,25.08,8,台北,1
89ca9db209aed7dd006a8ee74f0a5e3f,2020-10-01 11:24:04,25.13,10,台北,1
89cd1207b9dae9969bd851253d32216a,2020-06-06 18:08:48,25.0,6,台北,0
8a098d2b6e75b9d7d9df0fc30420a37a,2020-04-13 10:25:38,25.06,4,台北,1
8a13b390c1bca4f1c7e08d50bad9bf79,2020-12-17 22:43:59,24.99,12,台北,1
8a43389253bf43b996f96b3e933ac734,2020-03-03 21:21:42,24.08,3,線上,1
8a482d5de987d150e8a7d5d16d51e653,2020-10-09 19:29:04,22.99,10,高雄,1
8a4c49135b8ce1fdf1eec962f2950e63,2020-09-08 21:28:06,24.12,9,線上,1
8a4eb96ea5662cb2ffb33ee3d8e4388f,2020-08-23 18:34:37,25.05,8,台北,1
8a513ea0e14a209d21859e244e4bb510,2020-09-29 07:49:00,31.29,9,台北,1
8a538d175f55ba76a566271767d08e25,2020-09-20 17:46:08,25.06,9,台北,0
8a5e46ea1920e414bb849e53ccbf90f9,2020-09-25 06:19:09,24.77,9,台北,1
8a67d0258b19a2bd56d5181bf2d2cf5d,2020-10-26 17:01:50,24.97,10,台北,0
8a6d0513abe76c664c4478e9daaff0c7,2020-12-14 19:51:41,23.95,12,線上,1
8a7f0a93b2725c13874267894f1d8fd5,2020-05-14 16:24:50,24.79,5,台北,1
8a8258185529cb85f416caa1bf086f0d,2020-09-03 19:58:59,24.78,9,台北,1
8a847d3113b72a20a4727b08adcb0d10,2020-12-27 15:11:15,25.02,12,台北,1
8a9bbb03e9516e66b29f962c8c90d4ea,2020-12-17 21:21:39,24.93,12,台北,1
8a9e6618282105d05d203711a9224195,2020-11-30 19:01:32,22.39,11,高雄,1
8aa15b55919dcb6b64fd9a26c663b97d,2020-08-25 20:11:15,24.06,8,線上,1
8aa7ad3367749e4ce69fabb7e1070f54,2020-06-05 19:45:52,25.03,6,台北,0
8aaa59417f79ed16dcacce17e5c16c61,2020-11-30 18:03:34,25.03,11,台北,1
8ab44abca06cbd3f92b8f6b36416221a,2020-10-01 16:40:53,22.97,10,高雄,0
8ab71e4430442cc67b4cb4b89a93415a,2020-07-04 13:49:44,24.15,7,線上,1
8ad8994f49ece2cc81a8f2555538f781,2020-12-26 17:39:14,25.0,12,台北,1
8ae449a3b685ff951210bbc0592dfdd7,2020-12-24 15:46:06,24.86,12,台北,0
8afe9c442ef4008c78106a6e8df509b4,2020-12-02 21:18:04,25.07,12,台北,0
8b0d75978cef8d9491c643e772e5d354,2020-10-04 20:37:28,24.82,10,台北,0
8b0e3fae4972f99f6ab9649661cbc322,2020-10-13 22:14:11,25.08,10,台北,0
8b23d2e2911d6d96771abb2c18f2a172,2020-10-27 05:24:16,25.07,10,台北,1
8b2656a15d772254a8fe410b7a5754b3,2020-09-20 21:50:47,25.01,9,台北,1
8b491e27104154c1bef4906c41d6a9d1,2020-02-23 16:51:58,25.09,2,台北,0
8b4a89681932ec2b5e9b197f42660231,2020-09-11 23:05:42,23.02,9,高雄,0
8b51f2daa81c2eae0b80ed7691649a09,2020-12-19 16:20:51,25.13,12,台北,1
8b5fc84210e24869769968ca2e68b49c,2020-12-27 05:40:35,24.82,12,台北,1
8b6659077696b6f03a1c29f81badc4ff,2020-12-29 19:35:06,25.05,12,台北,1
8b83be888c056f73ad2f9ba50d9c002e,2020-12-27 15:48:34,25.01,12,台北,0
8b87e422f8d934bc8826f5d2943604c5,2020-06-04 13:40:17,25.03,6,台北,0
8b96a6cae523c4f5a7525c6cb0d581bb,2020-07-28 08:27:08,22.42,7,高雄,0
8b9f285ff5922346cf1e5f9fbce15443,2020-03-25 19:58:08,25.07,3,台北,1
8baa017e080a9abaacdcf0b7fd14809e,2020-10-28 21:12:52,24.99,10,台北,1
8bb5d64a1506f981fc14b02b82b69d74,2020-11-30 17:46:39,25.04,11,台北,0
8bb8f9df1c00d8bf1d0996c1993766f4,2020-04-05 16:02:20,23.15,4,高雄,1
8be16e3a87fa49f1b57c60ac9717c64e,2020-12-11 07:30:16,22.91,12,高雄,1
8bf71684dd4d0eb5687854fee3be5bcd,2020-08-14 18:28:29,22.28,8,高雄,1
8bfdeffa1737a065653046009bba5bf9,2020-10-27 21:13:25,25.05,10,台北,0
8c01edabb3fb76f09b7a30968e4dca3a,2020-12-09 13:08:32,25.07,12,台北,1
8c02dc4c1ff4c8375fbd1520b20ab4c4,2020-05-20 19:07:06,24.92,5,台北,0
8c09e8935c2f1945172d8e235cccfa4f,2020-06-17 19:30:44,24.22,6,線上,0
8c21887f28f6ec469f4d7bafef2ff378,2020-12-21 20:07:25,24.18,12,線上,0
8c2502fc17cfb30a693ca614bf5808a9,2020-04-12 08:49:22,24.15,4,線上,1
8c2837ce54d35c91e0594435f800ba5e,2020-12-15 18:50:05,24.07,12,線上,0
8c32128777af2bf55627b6679ef058e9,2020-11-22 17:15:22,25.01,11,台北,1
8c350429d81dc171847db5e98dd167ac,2020-11-24 07:54:55,25.01,11,台北,0
8c36bd231432e2bc40167216685c61f2,2020-12-17 17:27:35,23.6,12,線上,0
8c46c1e4890faee3e630ce7b0e2a2577,2020-09-02 21:14:56,25.1,9,台北,1
8c49013ebf37131420b85fee5c595991,2020-10-20 21:43:04,24.78,10,台北,0
8c66aad05c8cd879539b80a061646dc9,2020-11-27 14:41:57,25.0,11,台北,0
8c67cd9a8163de2c92a258b117a4b3d0,2020-11-01 19:13:46,24.85,11,台北,0
8c6b02af02690e3414c43cb91db3f460,2020-11-29 16:11:07,24.99,11,台北,0
8c6e88d46d4a78b5f309770f4fc85dcc,2020-12-30 19:52:01,22.98,12,高雄,0
8c6ee20c29747dd8c16d70441c6d3fa2,2020-03-22 20:09:37,22.76,3,高雄,0
8c8c165a48fd6d148c28bfa3e18fe764,2020-06-24 06:31:18,25.18,6,台北,0
8c8e0f2bb27eed40934b100dbc7a2ed8,2020-09-26 12:02:33,25.11,9,台北,0
8c99edb29fafa8a66455065d11ae98fd,2020-02-07 10:17:03,25.08,2,台北,0
8ca795cfacd3c37f059fc704cd72924c,2020-09-30 19:05:34,23.24,9,線上,0
8ca86b2f753e52ed4f695ad552921bd6,2020-12-01 19:25:38,24.16,12,線上,0
8cae6c5bf2a4418b3e9c9f05ea3f91a9,2020-05-17 21:30:33,24.7,5,台北,1
8cc0b9a07131e3236ea1174a7204604e,2020-12-30 22:50:57,24.93,12,台北,0
8cc307a9b2a0bb5760efa2935a2f35d6,2020-07-01 05:02:25,25.13,7,台北,0
8cc8b6408537a07b6986f382393d7594,2020-05-12 18:53:34,24.69,5,台北,1
8ccb54b82e7dc5dc8f5515dd79de1aa7,2020-12-20 16:17:45,24.98,12,台北,0
8cdd377eae47419c56497cf6c790377b,2020-10-31 11:14:19,25.05,10,台北,0
8ce235f920a468b01ecb75b7d8b23d1b,2020-11-01 06:50:08,25.07,11,台北,0
8cf8872a85cbbe00208d003633259d65,2020-09-25 13:41:50,25.04,9,台北,0
8d0259954910c5213e2f7b824112e6c3,2020-07-08 18:30:05,25.17,7,台北,1
8d0546715d61aeed59889c11c9d8c9ab,2020-06-15 11:48:17,39.26,6,台北,1
8d09d79e7888378bf4623302b60cde1e,2020-11-15 12:37:52,25.06,11,台北,1
8d0b93f27bd305c1b1dd0d469b52c97e,2020-10-28 12:24:19,25.01,10,台北,1
8d430781753c1219c42d70e6d3061152,2020-12-25 15:39:34,25.06,12,台北,1
8d43c7276c595fc90849aa2e9acf157f,2020-11-07 08:55:21,24.99,11,台北,1
8d4784d3011ff07dc764cc2281e5c39f,2020-10-12 19:46:41,25.0,10,台北,0
8d54a84c0deabca1659f9ca784e72a00,2020-11-10 22:10:43,25.05,11,台北,1
8d5a178f85c2e24b99bfd214dd6063d1,2020-12-31 14:30:20,25.06,12,台北,0
8d8aad4e875d1478ce520d0c1fea152d,2020-11-04 21:39:54,25.07,11,台北,1
8d9625308dd3c9387cb48a0717056812,2020-09-25 18:12:18,25.09,9,台北,0
8d9cbab9e5d16b73116a8a883acaf418,2020-09-25 18:08:20,33.87,9,台北,0
8da79c932a8b28405809d2d44d79e2ad,2020-11-06 08:03:17,25.14,11,台北,0
8dc090f5ab28e8c88523530ea4d0915f,2020-12-30 14:57:12,25.04,12,台北,0
8dca96fbcd0d0777d5648dcdf000ec04,2020-05-07 12:11:26,24.82,5,台北,1
8dd12617ea4ec2aa755b4c21fbafbd90,2020-07-09 07:42:12,24.93,7,台北,1
8de4321e674ee8dc9152109aed55ed22,2020-10-17 09:16:49,40.82,10,台北,0
8df07a6fb11ebda043675c1fbf1550e0,2020-11-25 06:14:04,25.0,11,台北,0
8dfa956baffb0abbeccc8f5968d35944,2020-12-25 21:00:57,23.01,12,高雄,0
8e0b143e67a02dc272812c14d964f342,2020-09-26 11:50:44,25.05,9,台北,1
8e13ae6fca6be85f2d17cc1203038d94,2020-07-10 18:19:45,23.9,7,線上,1
8e1bf96a9ff4f5fcb6fbf32e0a1a7853,2020-09-26 08:30:56,25.06,9,台北,1
8e21201095ff17641fb0f54d3f79cb11,2020-12-27 14:58:05,25.02,12,台北,0
8e29ee359a153079fe96136f0ffd4fc4,2020-12-24 19:51:17,25.03,12,台北,0
8e2bd07aaf056c5b06ec338c8d6b334e,2020-08-26 17:24:18,25.04,8,台北,0
8e3096853c4e99ab29a5f59c33963c08,2020-12-30 19:19:20,24.18,12,線上,1
8e32e022b3e9f3e29609779176d5ac19,2020-12-31 06:17:15,24.99,12,台北,0
8e597161c03d5583a60e6cfd4bfd37c6,2020-06-13 05:45:05,23.83,6,線上,0
8e59eacedb618e38b31acfb3cd8e083a,2020-11-10 20:14:59,24.98,11,台北,1
8e5fef8d58c21a0c07e21b839f0feef5,2020-04-17 20:45:59,22.69,4,高雄,1
8e63ab6e353ccd2e8e55e5d79f22ef35,2020-12-09 08:31:42,25.0,12,台北,0
8e808f8c17b03d95355c8b3f1d38ab25,2020-12-30 07:21:05,1.54,12,高雄,0
8e8439a478d9640515f034c364bacbfd,2020-12-05 16:46:34,23.47,12,線上,1
8e8a4219290b20036be8c0bcd62ec454,2020-08-21 12:29:38,25.02,8,台北,1
8e94f8ff8d18c5d8aa56afb8d4d68b8f,2020-09-28 18:11:58,25.03,9,台北,0
8e9f98e5f09c7f014b4cada2d5dde2ab,2020-11-29 19:28:08,24.97,11,台北,0
8eb26915167f1a066756c88931f5ce04,2020-11-25 18:30:46,23.98,11,線上,1
8eb86046f90025ce87c885e60722f680,2020-10-13 22:27:59,25.03,10,台北,1
8ebe3281ef313a4395cfb14a033c7cfc,2020-12-28 20:12:23,23.13,12,高雄,0
8ecdc621fe09dda6994a1cdd4efb1577,2020-09-20 16:12:52,25.08,9,台北,0
8ed69301bdcc9843867bd958ef0b42ef,2020-08-16 17:52:30,24.8,8,台北,1
8ed829e073a40abcf9c84ed304772eea,2020-07-16 18:15:51,23.56,7,線上,1
8ef449b6b038d4d9e27eff08b7f44e61,2020-11-30 18:19:28,25.08,11,台北,0
8efa1e1b2323b5680de9ccaa3e4e1759,2020-07-03 19:27:05,24.91,7,台北,1
8f04d3230b4c0f24fc43a6265343c4a6,2020-12-13 15:56:59,22.66,12,高雄,0
8f156769a344aa534fb991b91a6ec5d9,2020-12-11 18:44:29,24.98,12,台北,1
8f3d956e196516c1423ae354e0ef14e8,2020-09-23 18:36:31,25.05,9,台北,1
8f420f43272fcd12d150d8f95a61adbb,2020-04-16 18:08:24,25.02,4,台北,1
8f43a3132dcc32d07a6b4bc5b97916a7,2020-09-20 22:55:05,25.03,9,台北,1
8f4fda08337925085b6469d38e925904,2020-11-20 15:06:27,24.17,11,線上,1
8f6d3db2255aecb00cea807f3e4b1b97,2020-03-11 13:55:57,35.79,3,台北,0
8f6f19323eb5e20de5733e3c6da85a88,2020-12-31 12:47:21,25.06,12,台北,0
8f7b09a7aabc222087cb9082deeae4f0,2020-12-30 18:00:36,24.79,12,台北,1
8f920b7e97939d31de870bfc9a27bc97,2020-12-28 17:50:18,24.18,12,線上,1
8f9569fb4aad57887eb8047b1958d78d,2020-06-17 15:20:02,22.16,6,高雄,1
8f96422596cb9d69509a53a97bbc7e26,2020-11-09 20:54:52,25.04,11,台北,1
8fb179551763537f6e5d9a3e6c4b7fcd,2020-12-28 20:32:12,24.18,12,線上,0
8fb6cdc10a5678c1f5b855026f58f537,2020-11-10 20:38:00,24.16,11,線上,1
8fe741452a62c88c431816851591983a,2020-08-02 15:46:15,25.09,8,台北,0
8febc273b607ff401d1d613a576819ee,2020-12-29 08:16:56,24.95,12,台北,0
8ff2b702931c297eff2f7a7a40b09ade,2020-11-16 08:29:21,25.04,11,台北,1
8ffc4dbc5de7250e26e4c49d3593764c,2020-09-16 15:21:32,22.81,9,高雄,1
90152bfdc97b822b83ab124ed8621183,2020-11-16 20:57:43,24.8,11,台北,1
901aa5f7d4590b29f5f0e85b7712e544,2020-12-27 13:37:12,25.02,12,台北,1
9029f3dc670ab0312f618a7831ab0275,2020-12-12 10:59:55,25.18,12,台北,1
90611ca85b041e877726b0bc4fdee470,2020-05-26 11:56:05,25.05,5,台北,1
907a2631a8d95d47eadd463978f5884d,2020-05-18 05:19:17,24.83,5,台北,1
9092e61eecb12287901b6d1c865b614a,2020-05-07 22:14:05,25.0,5,台北,1
90963734c8f02bbe84ce269889f97525,2020-12-28 18:02:33,24.99,12,台北,0
909f3c6dabd2b82e4294149ab3f1f589,2020-09-22 07:46:54,33.96,9,台北,0
90a85cb0ac2106a01c552e87668619ad,2020-11-24 19:04:59,25.05,11,台北,0
90d0d82fadd5f570cc94a31472506003,2020-06-05 21:27:07,25.06,6,台北,1
90d4d1527f14b82a1f1121df1540d7b1,2020-09-03 19:50:32,33.67,9,台北,1
90ddf47eca9d9f57e2420286ef241d15,2020-11-30 20:15:10,24.99,11,台北,0
90e1808291167d6195f44951263a9d80,2020-08-26 08:52:07,25.09,8,台北,1
90ef4e94e1e719b36408baedd49909b2,2020-08-09 18:41:36,25.0,8,台北,1
91004f7a86a79afdbdf0a5d0ba2f4dd1,2020-06-02 19:54:38,25.05,6,台北,0
910865987fa7ad60b90f89792dd5f4f9,2020-07-27 12:14:05,22.38,7,高雄,1
910913580ab6a1417cba7225241cf1db,2020-10-16 12:45:21,24.98,10,台北,0
9112285ee1d44cd6f037d514900b570b,2020-11-22 12:57:11,24.96,11,台北,1
9117fa4172704238fe169dfe67ced623,2020-12-20 10:22:44,24.94,12,台北,1
9129384cec791c21367b77382622770d,2020-11-19 23:29:03,25.07,11,台北,0
91333cb44b7b5e37aae9a529b3cc5fdd,2020-11-24 21:34:50,23.0,11,高雄,0
914d6c62c3b0f592c876c08233a3f75e,2020-12-17 13:33:49,25.04,12,台北,0
914ee299e3eee452b8fa238df9f8c27a,2020-12-25 19:41:18,25.0,12,台北,0
915c4d8abe01a8e60af078d65cf0e945,2020-05-19 16:30:14,1.35,5,高雄,0
915d06a1c985bdac2c3ee965fec1b182,2020-06-12 10:50:34,22.99,6,高雄,1
916a29e18aca37820eef9ebc098807f9,2020-12-18 20:14:11,25.08,12,台北,0
916ce60913dae3401162017ae530b21a,2020-03-21 17:57:52,24.84,3,台北,0
91714113277b7365761efccfad8445a4,2020-12-20 06:51:41,22.33,12,高雄,0
91742ebe817a227209069d1abf2754d4,2020-05-29 07:51:30,25.11,5,台北,0
9184c27d492356391c56f4686b69ccaf,2020-12-26 19:33:38,24.26,12,線上,0
9185443daba152978835051f100b6959,2020-11-17 17:49:02,25.07,11,台北,1
9187c6f6fb87ad39d747f02b129cb391,2020-07-24 22:21:46,24.99,7,台北,1
91b5f98e0d07a0d18238d912ff570fc2,2020-11-16 22:46:56,25.06,11,台北,0
91d6d53448ef47f5535e8c516f79729e,2020-05-09 05:19:37,24.68,5,台北,0
91e2ae8fc1b61ef79538828599406428,2020-10-01 20:12:42,25.02,10,台北,1
91e4a1d6cc14259e7a2685e11248717b,2020-06-02 20:47:18,25.05,6,台北,1
91e6b7b82b8efe13f5cc9fdcd6c1c991,2020-05-13 18:19:31,24.16,5,線上,0
91eb86ab8729a3094997fa3133a27ddb,2020-06-01 05:23:14,22.63,6,高雄,0
91eee75bdd4ffaedb61595f5a97db1e4,2020-06-08 22:58:27,22.73,6,高雄,1
91f88eb491ff98847c3fe719582ff07d,2020-09-22 16:35:27,23.49,9,線上,0
91fe444e33e17d8c7aa79ca4bd9524c9,2020-12-29 07:52:56,25.06,12,台北,0
9208f8d9949b9e06d99cf0cb32b6ea46,2020-07-31 21:35:27,25.04,7,台北,1
9215bb194a7d97b788bd6de7b6b309db,2020-09-30 07:27:43,25.06,9,台北,0
92356fc7c2bf8cfbcaf4aeff762f23b1,2020-06-05 08:56:00,22.99,6,高雄,1
92396aa35cefdd81f403415aead8a2df,2020-05-24 16:10:18,24.95,5,台北,0
923e6a126c08379ac8de7f66692cbb7c,2020-12-11 07:41:37,24.7,12,台北,0
92428dc5d7635af3fc00c659a0cba469,2020-12-16 12:04:56,25.0,12,台北,0
